League,Player Link,Player,Position,Date of Birth,Country,Join,Contract,Market Value,Club,Club Link,Season
Liga Portugal,https://www.transfermarkt.co.uk/derik-lacerda/profil/spieler/700933,Derik Lacerda,Centre-Forward,"Sep 27, 1999 (21)",Brazil,"Aug 19, 2020","Jun 30, 2025",€300k,Moreirense FC,https://www.transfermarkt.co.uk/moreirense-fc/startseite/verein/979/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/andre-luis/profil/spieler/539203,André Luis,Centre-Forward,"Mar 9, 1994 (27)",Brazil,"Oct 7, 2020","Jun 30, 2024",€300k,Moreirense FC,https://www.transfermarkt.co.uk/moreirense-fc/startseite/verein/979/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/luis-gustavo/profil/spieler/1008583,Luis Gustavo,Defence,"Jan 10, 2001 (20)",Brazil,-,"Sep 30, 2024",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/hugo-souza/profil/spieler/574901,Hugo Souza,Goalkeeper,"Jan 31, 1999 (22)",Brazil,"Sep 1, 2019","Jun 30, 2024",€3.50m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/diego-alves/profil/spieler/42373,Diego Alves,Goalkeeper,"Jun 24, 1985 (36)",Brazil,"Jul 16, 2017",-,€1.50m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/gabriel-batista/profil/spieler/401535,Gabriel Batista,Goalkeeper,"Jun 3, 1998 (23)",Brazil,"Jan 1, 2017","Jun 30, 2025",€500k,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/cesar/profil/spieler/177776,César,Goalkeeper,"Jan 27, 1992 (29)",Brazil,"Jan 1, 2013","Jun 30, 2024",€350k,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/joao-fernando/profil/spieler/432146,João Fernando,Goalkeeper,"Mar 1, 2001 (20)",Brazil,-,"Dec 31, 2024",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/bruno/profil/spieler/876750,Bruno,Goalkeeper,"Jun 8, 2002 (19)",Brazil,-,-,-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/matheus-cunha/profil/spieler/876739,Matheus Cunha,Goalkeeper,"May 24, 2001 (20)",Brazil,"Jan 1, 2023","Dec 31, 2025",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/bruno-viana/profil/spieler/411838,Bruno Viana,Centre-Back,"Feb 5, 1995 (26)",Brazil,"Feb 12, 2021","Dec 31, 2025",€7.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/rodrigo-caio/profil/spieler/172054,Rodrigo Caio,Centre-Back,"Aug 17, 1993 (27)",Brazil,"Jan 1, 2019","Dec 31, 2023",€6.50m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/david-luiz/profil/spieler/46741,David Luiz,Centre-Back,"Apr 22, 1987 (34)",Brazil,"Sep 1, 2021","Dec 31, 2023",€4.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/leo-pereira/profil/spieler/288431,Léo Pereira,Centre-Back,"Jan 31, 1996 (25)",Brazil,"Jan 31, 2020","Dec 31, 2027",€3.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/gustavo-henrique/profil/spieler/208681,Gustavo Henrique,Centre-Back,"Mar 24, 1993 (28)",Brazil,"Jan 13, 2020","Jun 30, 2024",€2.60m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/gabriel-noga/profil/spieler/627215,Gabriel Noga,Centre-Back,"Jan 25, 2002 (19)",Brazil,"Jan 1, 2022","Dec 31, 2024",€2.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/natan/profil/spieler/735568,Natan,Centre-Back,"Feb 6, 2001 (20)",Brazil,"Aug 31, 2020","Dec 31, 2025",€1.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/otavio/profil/spieler/818495,Otávio,Centre-Back,"Apr 21, 2002 (19)",Brazil,"Jan 1, 2023","Jun 30, 2028",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/milani/profil/spieler/819016,Milani,Centre-Back,"Aug 29, 2001 (19)",Brazil,-,"Nov 30, 2023",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/cleiton/profil/spieler/943237,Cleiton,Centre-Back,"Apr 25, 2003 (18)",Brazil,"Jan 1, 2022","Dec 31, 2024",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/rene/profil/spieler/212209,Renê,Left-Back,"Sep 14, 1992 (28)",Brazil,"Feb 1, 2017","Dec 31, 2024",€1.50m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/filipe-luis/profil/spieler/21725,Filipe Luís,Left-Back,"Aug 9, 1985 (35)",Brazil,"Jul 22, 2019","Dec 31, 2023",€1.50m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/ramon/profil/spieler/663578,Ramon,Left-Back,"Mar 13, 2001 (20)",Brazil,"Jan 1, 2020","Jun 30, 2027",€800k,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/italo/profil/spieler/735569,Ítalo,Left-Back,"Jan 1, 2001 (20)",Brazil,-,"Dec 31, 2023",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/rodinei/profil/spieler/185966,Rodinei,Right-Back,"Jan 29, 1992 (29)",Brazil,"Jan 2, 2016","Jun 30, 2025",€1.20m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/mauricio-isla/profil/spieler/43722,Mauricio Isla,Right-Back,"Jun 12, 1988 (33)",Chile,"Aug 19, 2020",-,€950k,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/matheuzinho/profil/spieler/594226,Matheuzinho,Right-Back,"Sep 8, 2000 (20)",Brazil,"Jul 1, 2020","Dec 31, 2026",€900k,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/joao-lucas/profil/spieler/672292,João Lucas,Right-Back,"Mar 9, 1998 (23)",Brazil,"May 10, 2019","Dec 31, 2025",€300k,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/luan-sales/profil/spieler/692671,Luan Sales,Right-Back,"May 23, 2001 (20)",Brazil,-,"Nov 30, 2023",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/wesley/profil/spieler/964580,Wesley,Right-Back,"Sep 6, 2003 (17)",Brazil,"Jan 1, 2023","Dec 31, 2025",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/willian-arao/profil/spieler/210747,Willian Arão,Defensive Midfield,"Mar 12, 1992 (29)",Brazil,"Jan 1, 2016","Jun 30, 2024",€5.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/thiago-maia/profil/spieler/294873,Thiago Maia,Defensive Midfield,"Mar 23, 1997 (24)",Brazil,"Jan 12, 2022","Dec 31, 2026",€3.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/piris-da-motta/profil/spieler/273033,Piris da Motta,Defensive Midfield,"Jul 26, 1994 (26)",Paraguay,"Aug 1, 2018",-,€1.20m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/hugo-moura/profil/spieler/644157,Hugo Moura,Defensive Midfield,"Jan 3, 1998 (23)",Brazil,-,"Jun 30, 2026",€850k,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/fabrizio-peralta/profil/spieler/661270,Fabrizio Peralta,Defensive Midfield,"Aug 2, 2002 (18)",Paraguay,-,-,-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/daniel-cabral/profil/spieler/662328,Daniel Cabral,Defensive Midfield,"May 14, 2002 (19)",Brazil,-,"Oct 30, 2025",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/gerson/profil/spieler/341705,Gerson,Central Midfield,"May 20, 1997 (24)",Brazil,"Jan 1, 2023","Dec 31, 2027",€20.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/joao-gomes/profil/spieler/735570,João Gomes,Central Midfield,"Feb 12, 2001 (20)",Brazil,"Jul 5, 2021","Jun 30, 2028",€3.50m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/pepe/profil/spieler/606716,Pepê,Central Midfield,"Jan 6, 1998 (23)",Brazil,"Jul 1, 2020","Dec 31, 2025",€400k,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/richard-rios/profil/spieler/735573,Richard Ríos,Central Midfield,"Jun 2, 2000 (21)",Colombia,"Jan 1, 2021","Dec 31, 2026",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/lucas-andre/profil/spieler/918663,Lucas André,Central Midfield,"Jan 29, 2003 (18)",Brazil,-,-,-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/giorgian-de-arrascaeta/profil/spieler/248410,Giorgian de Arrascaeta,Attacking Midfield,"Jun 1, 1994 (27)",Uruguay,"Jan 12, 2019","Dec 31, 2026",€18.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/andreas-pereira/profil/spieler/203394,Andreas Pereira,Attacking Midfield,"Jan 1, 1996 (25)",Brazil,"Aug 20, 2021","Jun 30, 2026",€8.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/everton-ribeiro/profil/spieler/52896,Éverton Ribeiro,Attacking Midfield,"Apr 10, 1989 (32)",Brazil,"Jun 30, 2017","Dec 31, 2023",€8.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/diego/profil/spieler/4248,Diego,Attacking Midfield,"Feb 28, 1985 (36)",Brazil,"Jul 19, 2016",-,€1.30m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/yuri-de-oliveira/profil/spieler/432161,Yuri de Oliveira,Attacking Midfield,"Jan 2, 2001 (20)",Brazil,-,"Nov 30, 2023",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/maxtm/profil/spieler/876343,Max,Attacking Midfield,"May 12, 2001 (20)",Brazil,-,"Dec 31, 2025",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/matheus-franca/profil/spieler/743597,Matheus França,Attacking Midfield,"Apr 1, 2004 (17)",Brazil,"Jan 1, 2022","Dec 31, 2027",-,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/kenedy/profil/spieler/281404,Kenedy,Left Winger,"Feb 8, 1996 (25)",Brazil,"Aug 18, 2021","Jun 30, 2027",€10.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/bruno-henrique/profil/spieler/353108,Bruno Henrique,Left Winger,"Dec 30, 1990 (30)",Brazil,"Jan 23, 2019","Dec 31, 2023",€4.50m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/vitinho/profil/spieler/213605,Vitinho,Left Winger,"Oct 9, 1993 (27)",Brazil,"Jul 30, 2018","Jun 30, 2025",€4.00m,CR Flamengo,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2020,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2020
