League,Player Link,Player,Position,Date of Birth,Country,Join,Contract,Market Value,Club,Club Link,Season
Süper Lig,https://www.transfermarkt.co.uk/damjan-djokovic/profil/spieler/143039,Damjan Djokovic,Central Midfield,"Apr 18, 1990 (32)",Croatia,"Jan 25, 2021","Jun 30, 2024",€500k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/alper-potuk/profil/spieler/99186,Alper Potuk,Central Midfield,"Apr 8, 1991 (31)",Turkey,"Jul 7, 2021","Jun 30, 2023",€200k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/fernando-boldrin/profil/spieler/144752,Fernando Boldrin,Attacking Midfield,"Feb 23, 1989 (33)",Brazil,"Aug 8, 2019","Dec 31, 2023",€300k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/ronaldo-mendes/profil/spieler/236952,Ronaldo Mendes,Attacking Midfield,"Aug 16, 1992 (29)",Brazil,"Jul 26, 2021","Jun 30, 2023",€250k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/tyler-boyd/profil/spieler/203330,Tyler Boyd,Left Winger,"Dec 30, 1994 (27)",United States,"Aug 20, 2021",-,€700k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/aminu-umar/profil/spieler/262688,Aminu Umar,Left Winger,"Mar 6, 1995 (27)",Nigeria,"Sep 2, 2019","Jun 30, 2023",€500k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/yannick-bolasie/profil/spieler/75471,Yannick Bolasie,Left Winger,"May 24, 1989 (33)",DR Congo,"Aug 27, 2021","Jun 30, 2023",€500k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/mahsun-capkan/profil/spieler/352658,Mahsun Capkan,Left Winger,"Oct 8, 1999 (22)",Turkey,"Jul 13, 2019","Jun 30, 2023",€50k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/guvenc-usta/profil/spieler/874737,Güvenc Usta,Left Winger,"Apr 1, 2004 (18)",Turkey,"Jul 1, 2021","Jun 30, 2023",€50k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/efe-tecimer/profil/spieler/873444,Efe Tecimer,Left Winger,"Jul 9, 2003 (18)",Turkey,"Jul 1, 2022","Jun 30, 2026",€50k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/yusuf-sari/profil/spieler/517376,Yusuf Sari,Right Winger,"Nov 20, 1998 (23)",Turkey,"Jan 12, 2022","Jun 30, 2025",€1.50m,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/eren-karadag/profil/spieler/605194,Eren Karadag,Right Winger,"Jan 1, 2000 (22)",Turkey,"Oct 8, 2018","Jun 30, 2023",€325k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/ugur-can-semizoglu/profil/spieler/857756,Ugur Can Semizoglu,Right Winger,"Jun 8, 2001 (21)",Turkey,"Jul 16, 2021","Jun 30, 2023",€50k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/emre-vezir/profil/spieler/874736,Emre Vezir,Right Winger,"Dec 23, 2002 (19)",Turkey,-,"Jun 30, 2024",€25k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/joel-pohjanpalo/profil/spieler/173491,Joel Pohjanpalo,Centre-Forward,"Sep 13, 1994 (27)",Finland,"Sep 5, 2021","Jun 30, 2025",€2.50m,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/deniz-hummet/profil/spieler/271787,Deniz Hümmet,Centre-Forward,"Sep 13, 1996 (25)",Turkey,"Sep 1, 2021","Dec 31, 2023",€400k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/kubilay-kanatsizkus/profil/spieler/330876,Kubilay Kanatsizkus,Centre-Forward,"Mar 28, 1997 (25)",Turkey,"Jan 20, 2022","Jun 30, 2025",€275k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/papiss-cisse/profil/spieler/33952,Papiss Cissé,Centre-Forward,"Jun 3, 1985 (37)",Senegal,"Feb 8, 2022","Jun 30, 2023",€250k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Süper Lig,https://www.transfermarkt.co.uk/loic-remy/profil/spieler/45121,Loïc Rémy,Centre-Forward,"Jan 2, 1987 (35)",France,"Aug 28, 2020","Jun 30, 2023",€150k,Caykur Rizespor,https://www.transfermarkt.co.uk/caykur-rizespor/startseite/verein/126/saison_id/2021,https://www.transfermarkt.co.uk/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/renan-silva/profil/spieler/980968,Renan Silva,Defence,"Jan 11, 2004 (18)",Brazil,-,-,-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/lucas/profil/spieler/980979,Lucas,Defence,"May 24, 2003 (19)",Brazil,-,-,-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/dagoberto/profil/spieler/1008161,Dagoberto,Attack,"Feb 10, 2004 (18)",Brazil,-,-,-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/diego-loureiro/profil/spieler/503218,Diego Loureiro,Goalkeeper,"Jul 28, 1998 (23)",Brazil,"Aug 15, 2022",-,€800k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/ronaldo/profil/spieler/387925,Ronaldo,Goalkeeper,"Aug 22, 1996 (25)",Brazil,"Jan 19, 2022","Dec 31, 2023",€550k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/luan-polli/profil/spieler/273250,Luan Polli,Goalkeeper,"Apr 6, 1993 (29)",Brazil,"Jul 31, 2021","Dec 31, 2024",€500k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/renan/profil/spieler/68102,Renan,Goalkeeper,"May 18, 1989 (33)",Brazil,"Jan 21, 2022","Dec 31, 2024",€350k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/pedro-paulo/profil/spieler/914027,Pedro Paulo,Goalkeeper,"Jun 28, 1998 (24)",Brazil,"Aug 15, 2022",-,-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/leotm/profil/spieler/1042363,Léo,Goalkeeper,"May 5, 2002 (20)",Brazil,-,"Dec 31, 2023",-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/gabriel-noga/profil/spieler/627215,Gabriel Noga,Centre-Back,"Jan 25, 2002 (20)",Brazil,"Apr 4, 2022","Dec 31, 2024",€2.00m,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/ramon-menezes/profil/spieler/371025,Ramon Menezes,Centre-Back,"May 3, 1995 (27)",Brazil,"Feb 8, 2022","Dec 31, 2024",€1.00m,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/camutanga/profil/spieler/607817,Camutanga,Centre-Back,"Sep 27, 1993 (28)",Brazil,"Jul 18, 2022","Nov 30, 2023",€700k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/wanderson/profil/spieler/316067,Wanderson,Centre-Back,"Feb 7, 1991 (31)",Brazil,"Jan 21, 2022","Dec 31, 2024",€450k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/klaus/profil/spieler/484599,Klaus,Centre-Back,"Jan 11, 1994 (28)",Brazil,"Jul 28, 2022","Jun 30, 2024",€350k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/michel-custodio/profil/spieler/677679,Michel Custódio,Centre-Back,"Jan 6, 2001 (21)",Brazil,"Jan 1, 2022","Nov 30, 2023",€150k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/lucas-gazal/profil/spieler/863073,Lucas Gazal,Centre-Back,"Aug 6, 1999 (22)",Brazil,"Jul 22, 2022","Jun 30, 2024",-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/gabriel-ribeiro/profil/spieler/978212,Gabriel Ribeiro,Centre-Back,"Mar 19, 2004 (18)",Brazil,-,"Jun 30, 2023",-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/arthur-henrique/profil/spieler/349737,Arthur Henrique,Left-Back,"May 17, 1994 (28)",Brazil,"Jan 1, 2022","Nov 30, 2023",€500k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/jefferson/profil/spieler/435211,Jefferson,Left-Back,"Jan 3, 1997 (25)",Brazil,"Sep 22, 2021","Dec 31, 2023",€500k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/jonathan/profil/spieler/980980,Jonathan,Left-Back,"Oct 26, 2002 (19)",Brazil,-,"Feb 28, 2025",-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/dudu/profil/spieler/476362,Dudu,Right-Back,"May 30, 1997 (25)",Brazil,"Mar 12, 2021","Dec 31, 2025",€1.00m,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/hayner/profil/spieler/389942,Hayner,Right-Back,"Oct 2, 1995 (26)",Brazil,"Mar 8, 2022","Jun 30, 2023",€350k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/luan-sales/profil/spieler/692671,Luan Sales,Right-Back,"May 23, 2001 (21)",Brazil,-,"Nov 30, 2023",€150k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/marlon-freitas/profil/spieler/364972,Marlon Freitas,Defensive Midfield,"Mar 27, 1995 (27)",Brazil,"Jan 1, 2020","Dec 31, 2025",€1.70m,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/willian-maranhao/profil/spieler/538107,Willian Maranhão,Defensive Midfield,"Dec 14, 1995 (26)",Brazil,"Jul 21, 2022","Dec 31, 2023",€1.10m,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/edson/profil/spieler/103146,Édson,Defensive Midfield,"Jul 1, 1991 (30)",Brazil,"Jan 1, 2022",-,€600k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/rhaldney/profil/spieler/638269,Rhaldney,Defensive Midfield,"Nov 20, 1998 (23)",Brazil,"Jul 19, 2022","Jun 30, 2025",€600k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/edson-fernando/profil/spieler/686332,Edson Fernando,Defensive Midfield,"Apr 24, 1998 (24)",Brazil,"Apr 12, 2022","Jun 30, 2023",€500k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/rickson/profil/spieler/529609,Rickson,Defensive Midfield,"Mar 4, 1998 (24)",Brazil,"Aug 29, 2021","Nov 30, 2023",€300k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/lucas-lima/profil/spieler/688310,Lucas Lima,Defensive Midfield,"Jul 4, 2000 (21)",Brazil,"Apr 12, 2022","Nov 30, 2023",-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/isaac/profil/spieler/965613,Isaac,Defensive Midfield,"Mar 21, 2004 (18)",Brazil,-,-,-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/thiago-medeiros/profil/spieler/980981,Thiago Medeiros,Defensive Midfield,"Jan 7, 2004 (18)",Brazil,-,"Dec 31, 2025",-,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/lucas-fernandes/profil/spieler/430761,Lucas Fernandes,Central Midfield,"Sep 20, 1997 (24)",Brazil,-,"Jun 30, 2023",€2.00m,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
Campeonato Brasileiro Série A,https://www.transfermarkt.co.uk/baralhas/profil/spieler/552242,Baralhas,Central Midfield,"Oct 10, 1998 (23)",Brazil,"Jan 1, 2022","Dec 31, 2025",€800k,Atlético Clube Goianiense,https://www.transfermarkt.co.uk/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,https://www.transfermarkt.com/campeonato-brasileiro-serie-a/startseite/wettbewerb/BRA1/plus/?saison_id=2021
